candidate_id,assertion_id,source_name,source_page,source_slot,year,month,day,date_iso,place,region,country,country_code,crop_box_px,page_width_px,page_height_px,diagram_status,straight_component_tier,straight_component_candidate,detector_score,dominant_axis_image_deg,axis_uncertainty_deg,axis_candidates_image_deg,line_segment_count,max_segment_length_px,dominant_support_length_px,dominant_support_fraction,ink_pixels,mid_gray_pixels,dark_to_mid_ratio,dark_component_count,largest_dark_component_px,axis_reference,geographic_azimuth_qualified,caveat,detector_version,source_pdf_sha256
sc_dee4ceeb08e32200,a_14c3d3d73d2288,Crop Circle Center PDF catalog,3,9,1943,,,1943,Tangmere,West Sussex,England,GB,"0,670,320,890",1241,1754,diagram,low,yes,0.409,63.4,2.5,63.4,6,20.1,57.1,0.520,2814,2873,0.979,2,1408,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_a28791497b52fd44,a_bd65c5aa3027aa,Crop Circle Center PDF catalog,3,10,1945,,,1945,Chilcomb,Hampshire,England,GB,"300,670,631,890",1241,1754,diagram,none,no,0.323,45.4,0.0,,3,17.7,17.7,0.344,2120,2154,0.984,2,1420,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_140de33ace4b8de3,a_97b3517db3ad72,Crop Circle Center PDF catalog,3,11,1945,,,1945,Sacjawea,Washington,United States,US,"610,670,941,890",1241,1754,no_diagram,none,no,0.000,,,,2,16.3,32.5,1.000,842,2909,0.289,70,50,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_caa7e00ed1eb9e13,a_06758e61c729ad,Crop Circle Center PDF catalog,3,12,1946,8,,1946-08,Ivinghoe Aston,Buckinghamshire,England,GB,"921,670,1241,890",1241,1754,diagram,none,no,0.269,75.2,0.0,75.2;35.6;125.1;170.2,8,26.4,26.4,0.140,4182,4220,0.991,1,4182,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_a92a05e91dcfd40d,a_9e5130ebc75f26,Crop Circle Center PDF catalog,3,13,1946,5,,1946-05,Angelholm,Skåne län,Sweden,SE,"0,1000,320,1205",1241,1754,diagram,none,no,0.319,118.9,0.0,118.9;72.8;108.6;30.5,8,30.2,30.2,0.152,4158,4193,0.992,1,4158,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_3d95cb281ef1a009,a_7befe4503794f2,Crop Circle Center PDF catalog,3,14,1946,,,1946,Cheriton,Hampshire,England,GB,"300,1000,631,1205",1241,1754,no_diagram,none,no,0.000,,,,1,16.3,16.3,1.000,871,2868,0.304,67,80,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_f2a1ae97a4aeeb77,a_8a8a49a739007d,Crop Circle Center PDF catalog,3,15,1946,,,1946,Wellspang,Schleswig-Holstein,Germany,DE,"610,1000,941,1205",1241,1754,diagram,none,no,0.260,116.6,0.0,,7,22.4,22.4,0.154,4094,4181,0.979,5,2224,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_ae3d4efb84f5fd07,a_0305d7b06234af,Crop Circle Center PDF catalog,3,16,1946,,,1946,Whiteparish,Wiltshire,England,GB,"921,1000,1241,1205",1241,1754,no_diagram,none,no,0.000,,,,2,16.3,32.5,1.000,817,2801,0.292,71,42,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_148cc1abf9b7e86d,a_9e88ff39b6dbd6,Crop Circle Center PDF catalog,3,17,1947,4,,1947-04,,Lincolnshire,England,GB,"0,1330,320,1530",1241,1754,diagram,high,yes,0.680,68.6,2.2,68.6;112.1;26.7;44.8,32,36.9,184.8,0.195,10755,10984,0.979,2,8246,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_dc35dc0e10e13c6a,a_934e6204b0a0a7,Crop Circle Center PDF catalog,3,18,1947,6,,1947-06,Pilling,Lancashire,England,GB,"300,1330,631,1530",1241,1754,diagram,low,yes,0.349,1.6,1.8,1.6;64.9;114.0;144.2,9,30.2,36.4,0.175,4145,4187,0.990,1,4145,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_cd0cdec6ae1168b2,a_7102abce26c37f,Crop Circle Center PDF catalog,3,19,1947,,,1947,Grödersby,Schleswig-Holstein,Germany,DE,"610,1330,941,1530",1241,1754,no_diagram,none,no,0.000,,,,0,0.0,0.0,0.000,838,2898,0.289,70,50,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e6ead8eb91fcaac6,a_bb595e23173387,Crop Circle Center PDF catalog,3,20,1948,,,1948,,,Puerto Rico,,"921,1330,1241,1530",1241,1754,no_diagram,none,no,0.000,,,,0,0.0,0.0,0.000,813,2787,0.292,70,47,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e40761337752d076,a_a1920cf3d8c46e,Crop Circle Center PDF catalog,4,1,1949,6,,1949-06,Pilling,Lancashire,England,GB,"0,10,320,230",1241,1754,diagram,none,no,0.352,157.9,0.1,157.9;16.2;121.9;74.3,8,28.5,42.5,0.216,4155,4190,0.992,1,4155,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_62ad1583dcaa0bff,a_a5195999a6ea8e,Crop Circle Center PDF catalog,4,2,1949,,,1949,Cilycwm,Carmarthenshire,Wales,GB,"300,10,631,230",1241,1754,diagram,none,no,0.376,32.1,0.2,32.1;74.3,9,29.2,47.2,0.237,4150,4194,0.990,1,4150,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_6a9ed58a0f924984,a_7b78764b50e7f4,Crop Circle Center PDF catalog,4,3,1949,,,1949,Natal,KwaZulu-Natal,South Africa,ZA,"610,10,941,230",1241,1754,diagram,none,no,0.375,12.5,1.6,12.5;147.7;66.2;121.9,30,26.4,85.3,0.143,2461,2755,0.893,10,1005,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_ee5d87f6c4a8f905,a_18190dcc4c1f74,Crop Circle Center PDF catalog,4,4,1949,,,1949,,Hampshire,England,GB,"921,10,1241,230",1241,1754,no_diagram,none,no,0.000,,,,1,16.3,16.3,1.000,878,2814,0.312,70,58,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_18301d3897d8c41f,a_fd57f960fe019f,Crop Circle Center PDF catalog,4,5,1950,8,,1950-08,Stange,Hedmark,Norway,NO,"0,340,320,560",1241,1754,diagram,none,no,0.391,103.5,0.6,103.5;59.6;156.4;17.8,9,30.9,52.4,0.232,5946,6024,0.987,3,4882,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_074c3b35a80b66f5,a_591bdb02b94bb2,Crop Circle Center PDF catalog,4,6,1950,7,,1950-07,Haslemere,Surrey,England,GB,"300,340,631,560",1241,1754,diagram,none,no,0.371,23.9,0.3,23.9;162.2;72.0,13,22.9,61.6,0.242,3553,3612,0.984,2,1777,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_c47d8ec920557819,a_bd582f8031051f,Crop Circle Center PDF catalog,4,7,1950,9,,1950-09,Redvers,Saskatchewan,Canada,CA,"610,340,941,560",1241,1754,no_diagram,none,no,0.000,,,,0,0.0,0.0,0.000,928,3146,0.295,75,58,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_17d0a36048622555,a_7db298c12fc6b1,Crop Circle Center PDF catalog,4,8,1950,,,1950,Bath,Avon,England,GB,"921,340,1241,560",1241,1754,no_diagram,none,no,0.000,,,,1,16.2,16.2,1.000,879,2815,0.312,69,58,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_1b4165484e082225,a_36aad3004314e0,Crop Circle Center PDF catalog,4,9,1950,,,1950,Dorrigo,New South Wales,Australia,AU,"0,670,320,890",1241,1754,diagram,low,yes,0.464,58.4,2.4,58.4;24.8;129.4;164.3,16,32.6,88.5,0.231,2003,2082,0.962,1,2003,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_681d9a4cafa55d36,a_bb54e4ab144ab5,Crop Circle Center PDF catalog,4,10,1950,,,1950,Shaftesbury,Dorset,England,GB,"300,670,631,890",1241,1754,diagram,none,no,0.374,74.6,1.4,74.6;119.7;33.4;160.8,9,28.2,49.6,0.235,4153,4191,0.991,1,4153,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_8f053cd3da1c72c9,a_08af5c397cf94f,Crop Circle Center PDF catalog,4,11,1950,,,1950,,,Belgium,BE,"610,670,941,890",1241,1754,no_diagram,none,no,0.000,,,,0,0.0,0.0,0.000,927,3147,0.295,76,58,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_39d9cb2286c95954,a_f518e89ca4d073,Crop Circle Center PDF catalog,4,12,1950,,,1950,,,Netherlands,NL,"921,670,1241,890",1241,1754,no_diagram,none,no,0.000,,,,1,16.2,16.2,1.000,878,2814,0.312,68,58,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_75899d503279b451,a_31d298b4bbfe55,Crop Circle Center PDF catalog,4,13,1951,,,1951,Headbourne Worthy,Hampshire,England,GB,"0,1000,320,1205",1241,1754,no_diagram,none,no,0.000,,,,2,16.2,32.5,1.000,871,2825,0.308,71,58,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_894c4a69b178c804,a_f07a5f345b1998,Crop Circle Center PDF catalog,4,14,1952,8,19,1952-08-19,West Palm Beach,Florida,United States,US,"300,1000,631,1205",1241,1754,diagram,none,no,0.316,119.6,0.0,119.6;74.1;33.0,9,30.2,30.2,0.147,4160,4194,0.992,1,4160,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_831d8b263e5cb5a6,a_717353e620fdd2,Crop Circle Center PDF catalog,4,15,1952,8,28,1952-08-28,Pittsburg,California,United States,US,"610,1000,941,1205",1241,1754,diagram,none,no,0.400,62.9,0.4,62.9;123.6;14.8;139.7,8,28.8,47.5,0.251,4151,4189,0.991,1,4151,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_37b5ba05abeaf7d3,a_a9ff7aaf999cfb,Crop Circle Center PDF catalog,4,16,1952,9,12,1952-09-12,Flatwood,Missouri,United States,US,"921,1000,1241,1205",1241,1754,diagram,low,yes,0.340,61.5,0.0,61.5;106.8;29.9,7,31.3,31.3,0.175,4166,4195,0.993,1,4166,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_1a63e9a5681d5074,a_21931e9e132f59,Crop Circle Center PDF catalog,4,17,1952,,,1952,Lindau,Schleswig-Holstein,Germany,DE,"0,1330,320,1530",1241,1754,no_diagram,none,no,0.000,,,,0,0.0,0.0,0.000,872,2819,0.309,71,58,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_ca85893127cb91ae,a_cddf04758529a9,Crop Circle Center PDF catalog,4,18,1952,,,1952,Lumberton,North Carolina,United States,US,"300,1330,631,1530",1241,1754,diagram,none,no,0.425,148.0,0.4,148.0;107.2;29.2;10.9,8,28.1,52.7,0.273,4147,4195,0.989,1,4147,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_78db99eab350f182,a_25926ae2c8fd64,Crop Circle Center PDF catalog,4,19,1952,,,1952,Quarley,Hampshire,England,GB,"610,1330,941,1530",1241,1754,diagram,low,yes,0.458,103.1,1.4,103.1;150.0;31.5;11.2,8,30.9,56.9,0.288,4149,4188,0.991,1,4149,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e853a07eebb61393,a_8906e5ca50cf7a,Crop Circle Center PDF catalog,4,20,1954,5,20,1954-05-20,Redlynch,Somerset,England,GB,"921,1330,1241,1530",1241,1754,diagram,low,yes,0.469,117.4,0.6,117.4;154.9;33.6;56.5,8,30.2,58.2,0.309,4146,4195,0.988,1,4146,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_6724b6f41ec72531,a_e73ac21e868e4b,Crop Circle Center PDF catalog,5,1,1954,6,21,1954-06-21,Ridgeway,Ontario,Canada,CA,"0,10,320,230",1241,1754,diagram,none,no,0.297,25.7,0.0,25.7;116.7;161.2;73.6,7,29.1,29.1,0.155,4158,4193,0.992,1,4158,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_4b4ebcc91e13e71e,a_801f7a663df041,Crop Circle Center PDF catalog,5,2,1954,9,26,1954-09-26,Chabeuil,Drôme,France,FR,"300,10,631,230",1241,1754,diagram,none,no,0.405,104.5,1.6,104.5;149.2;58.8;162.9,8,30.9,51.2,0.259,4149,4194,0.989,1,4149,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_013a5d1babf53414,a_57b109eb086f00,Crop Circle Center PDF catalog,5,3,1954,9,27,1954-09-27,Premanon,Franche-Comté,France,FR,"610,10,941,230",1241,1754,diagram,none,no,0.291,119.9,0.0,119.9;152.6;170.8;76.4,8,29.1,29.1,0.145,4154,4195,0.990,1,4154,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_96b338b5102d2f5f,a_2ce3b4c1fa0c95,Crop Circle Center PDF catalog,5,4,1954,10,1,1954-10-01,Ressons-sur-Matz,Picardie,France,FR,"921,10,1241,230",1241,1754,no_diagram,none,no,0.000,,,,2,16.3,32.5,1.000,827,2798,0.296,72,42,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_f333e568b7786125,a_ea118b574c7abf,Crop Circle Center PDF catalog,5,5,1954,10,2,1954-10-02,Saint-Souplet,Nord,France,FR,"0,340,320,560",1241,1754,diagram,none,no,0.367,106.0,0.4,106.0;55.4;29.2;143.9,9,26.1,50.2,0.242,4147,4190,0.990,1,4147,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_19192a6af4d73c48,a_fc4d09a11cdae6,Crop Circle Center PDF catalog,5,6,1954,10,3,1954-10-03,Ronsenac,Limousin,France,FR,"300,340,631,560",1241,1754,diagram,none,no,0.366,102.7,1.0,102.7;26.8;60.7;152.2,9,27.4,48.8,0.231,4149,4190,0.990,1,4149,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_457b37a4b03a6e38,a_5c74471ddf8aaf,Crop Circle Center PDF catalog,5,7,1954,10,8,1954-10-08,Hemmingford,Quebec,Canada,CA,"610,340,941,560",1241,1754,diagram,none,no,0.275,168.9,0.0,168.9;118.2;62.8;150.8,8,27.0,27.0,0.144,4150,4187,0.991,1,4150,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_87dcb4e814241af1,a_baa5cb3e71e0d2,Crop Circle Center PDF catalog,5,8,1954,10,12,1954-10-12,Chabeuil,Drôme,France,FR,"921,340,1241,560",1241,1754,diagram,none,no,0.291,31.2,0.0,31.2;166.6;75.1;123.8,8,29.2,29.2,0.144,4147,4192,0.989,1,4147,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_b5ee0ccc08f3dc59,a_b164532c1114ba,Crop Circle Center PDF catalog,5,9,1954,10,12,1954-10-12,La Croix Daurade,Pays de la Loire,France,FR,"0,670,320,890",1241,1754,diagram,none,no,0.413,62.4,1.9,62.4;104.5;167.9,9,30.2,56.5,0.263,4147,4193,0.989,1,4147,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_a2c3ae4f4250ac24,a_c6f9081f7130f5,Crop Circle Center PDF catalog,5,10,1954,10,27,1954-10-27,Boston Creek,Ontario,Canada,CA,"300,670,631,890",1241,1754,diagram,none,no,0.303,114.9,0.0,114.9;65.7;168.1;147.5,8,30.2,30.2,0.153,4148,4189,0.990,1,4148,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_b54488afe98a21f6,a_ee6190034ee041,Crop Circle Center PDF catalog,5,11,1954,11,5,1954-11-05,La Roche-en-Brenil,Bourgogne,France,FR,"610,670,941,890",1241,1754,diagram,none,no,0.396,105.7,1.6,105.7;59.0;69.4;153.4,8,30.9,50.1,0.248,4147,4191,0.990,1,4147,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_fd17059c87677b12,a_f9ba89d530b472,Crop Circle Center PDF catalog,5,12,1954,,,1954,Headbourne Worthy,Hampshire,England,GB,"921,670,1241,890",1241,1754,no_diagram,none,no,0.000,,,,2,16.3,32.5,1.000,826,2801,0.295,71,42,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_0cf72247b7f86cab,a_79403d2d2c2d88,Crop Circle Center PDF catalog,5,13,1954,,,1954,Odedi,Ekiti,Nigeria,,"0,1000,320,1205",1241,1754,diagram,none,no,0.319,118.9,0.0,118.9;72.8;108.6;30.5,8,30.2,30.2,0.152,4158,4193,0.992,1,4158,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_3ca4f5559765fa29,a_1536d3e62195b7,Crop Circle Center PDF catalog,5,14,1954,,,1954,Vivian,Manitoba,Canada,CA,"300,1000,631,1205",1241,1754,diagram,none,no,0.377,74.2,0.1,74.2;114.4;14.8;164.3,8,27.4,43.4,0.238,4149,4187,0.991,1,4149,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_25f0853b74f396db,a_b5ceaf9cb5e738,Crop Circle Center PDF catalog,5,15,1954,,,1954,,,Mexico,MX,"610,1000,941,1205",1241,1754,diagram,none,no,0.319,119.6,0.0,119.6;60.4;34.4,8,30.2,30.2,0.152,4148,4194,0.989,1,4148,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_33d250fa5d883a61,a_a3c0119d319f2e,Crop Circle Center PDF catalog,5,16,1954,,,1954,,,United States,US,"921,1000,1241,1205",1241,1754,diagram,none,no,0.294,118.6,0.0,118.6;134.9;96.6;173.4,9,28.5,28.5,0.131,4159,4195,0.991,1,4159,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_4b88c3103773a018,a_f3094cdfa11050,Crop Circle Center PDF catalog,5,17,1955,,,1955,Epsom,Surrey,England,GB,"0,1330,320,1530",1241,1754,diagram,low,yes,0.461,63.8,1.8,63.8;146.7;123.8;106.4,8,30.2,57.6,0.298,4142,4192,0.988,1,4142,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_1304df0e6d5f30af,a_c63feb36bfc709,Crop Circle Center PDF catalog,5,18,1955,,,1955,Warminster,Wiltshire,England,GB,"300,1330,631,1530",1241,1754,diagram,low,yes,0.349,1.6,1.8,1.6;64.9;114.0;144.2,9,30.2,36.4,0.175,4145,4187,0.990,1,4145,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_1dfe01247ca685c7,a_52d2688b006350,Crop Circle Center PDF catalog,5,19,1956,6,15,1956-06-15,Goomalling,Western Australia,Australia,AU,"610,1330,941,1530",1241,1754,no_diagram,none,no,0.000,,,,0,0.0,0.0,0.000,838,2898,0.289,70,50,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_429a90e7d54776ce,a_bc805056a4b9fe,Crop Circle Center PDF catalog,5,20,1956,,,1956,Stover,South Carolina,United States,US,"921,1330,1241,1530",1241,1754,diagram,none,no,0.379,26.0,1.9,26.0;146.4;124.3;58.4,8,28.8,41.9,0.222,4141,4192,0.988,1,4141,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_50a426907acf8455,a_e0224a727d2615,Crop Circle Center PDF catalog,6,1,1956,,,1956,Warminster,Wiltshire,England,GB,"0,10,320,230",1241,1754,diagram,none,no,0.352,157.9,0.1,157.9;16.2;121.9;74.3,8,28.5,42.5,0.216,4155,4190,0.992,1,4155,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_d2140a6a5e725e83,a_6fc923ce0033ca,Crop Circle Center PDF catalog,6,2,1957,6,,1957-06,Meopham,Kent,England,GB,"300,10,631,230",1241,1754,diagram,none,no,0.376,32.1,0.2,32.1;74.3,9,29.2,47.2,0.237,4150,4194,0.990,1,4150,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
