candidate_id,image_link_id,assertion_ids,source_page_url,image_url,image_sha256,image_kind,inventory_http_status,public_redistribution_status,analysis_status,analysis_width_px,analysis_height_px,analysis_scale_factor,detector_score,straight_component_tier,straight_component_candidate,dominant_axis_image_deg,axis_uncertainty_deg,axis_candidates_image_deg,raw_line_segment_count,qualifying_line_segment_count,border_segment_rejection_count,dominant_cluster_segment_count,max_segment_length_px,max_segment_length_normalized,dominant_support_length_px,dominant_support_normalized,dominant_support_fraction,qualifying_lines_per_megapixel,axis_reference,geographic_azimuth_qualified,detector_version,rights_safe_output,caveat
isc_1241ca797e143915,iccra_img_2e54e7bcbc587628,iccra_2673164c72e16d3a,"https://iccra.org/bystate/South%20Dakota/ICCRA%20-%20SD%20-%20Watertown,%20Codington%20County%20(August%208,%201996).html",https://iccra.org/bystate/South%20Dakota/images/Watertown1996a.jpg,8ca65fa5720a6dfa0fd1ea1634770279946c1f3b4968f29b2e56c401dea7a617,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,202,1.000000,0.840,high,yes_review_candidate,18.4,1.9,18.4;114.7;2.8;131.8,325,97,0,71,178.7,0.885,2631.7,13.028,0.827,1758.967,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_a460c3b2d52b6753,iccra_img_37daf14a9044a2cb,iccra_2673164c72e16d3a,"https://iccra.org/bystate/South%20Dakota/ICCRA%20-%20SD%20-%20Watertown,%20Codington%20County%20(August%208,%201996).html",https://iccra.org/bystate/South%20Dakota/images/Watertown1996b.jpg,a8d255a11458b92c2e6281578634dad4fe4e74d33e1b80050fa242ea5ae3492a,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,267,273,1.000000,0.627,low,yes_review_candidate,113.2,1.9,113.2;160.8;2.3;145.9,342,39,0,11,76.2,0.285,372.4,1.395,0.316,535.045,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_18ec1b87da73a930,iccra_img_9844637ab5f93233,,https://iccra.org/bystate/South%20Dakota/ICCRA_SD.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_3c5bfec6d7aff39f,iccra_img_28a142c405cd6707,,https://iccra.org/bystate/South%20Dakota/ICCRA_SD.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_5b3acb4ca7f47c2e,iccra_img_cd8d9cf721adf1e8,iccra_62305f78f778a32e,"https://iccra.org/bystate/Tennessee/ICCRA%20-%20TN%20-%20Brentwood,%20Williamson%20County%20(June%2018,%201999).html",https://iccra.org/bystate/Tennessee/images/brentwood1999.jpg,c72edf7c3153ad7da202e96584cee0a4998521578d85e4013b754a8e842cb8a5,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,214,1.000000,0.310,none,no_review_candidate,84.1,0.4,84.1;2.7;28.3,254,6,0,2,34.1,0.159,59.3,0.277,0.412,102.701,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_10a1d5272b6347ea,iccra_img_0093b028d001361c,iccra_7d22044e32afcf7c,"https://iccra.org/bystate/Tennessee/ICCRA%20-%20TN%20-%20Chuckey,%20Greene%20County%20(July%2011,%202004).html",https://iccra.org/bystate/Tennessee/images/chuckey2004.jpg,6f84f892d455112d6f00c389ee67166064c84355130cc578f3a2e65ad9dd2099,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,426,1.000000,0.426,none,no_review_candidate,106.4,0.6,106.4;178.1,1885,3,1,2,55.2,0.130,68.5,0.161,0.554,11.178,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_8805adddb48b1964,iccra_img_56cb1b89fdbb13af,iccra_14a877ce1693de11,"https://iccra.org/bystate/Tennessee/ICCRA%20-%20TN%20-%20Maryville,%20Blount%20County%20(September%202001).html",https://iccra.org/bystate/Tennessee/images/maryville2001.jpg,4abc0c48f2e7a08c63b59871e61f2efc6940073f416e0a1fb1372b16e48c3fe8,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,261,175,1.000000,0.677,low,yes_review_candidate,0.1,3.5,0.1;27.8;43.2;63.5,105,29,2,13,46.0,0.263,319.4,1.825,0.490,634.921,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_fd2162dd548c01cc,iccra_img_66f681b82f7550d9,iccra_4c3a983e5dd492a9,"https://iccra.org/bystate/Tennessee/ICCRA%20-%20TN%20-%20Spring%20Hill,%20Maury%20County%20(August%2022,%202004).html",https://iccra.org/bystate/Tennessee/images/springhill2004.jpg,4a87737c8c590ceca94e7984c5f557dfbddce9e08004f6ed69746dc7934199ae,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,205,1.000000,0.546,none,no_review_candidate,26.7,2.8,26.7;37.9;80.3;15.4,451,56,0,13,45.8,0.223,296.6,1.447,0.251,1000.625,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_f0bfd4ac55bdcf81,iccra_img_54c0251fd1919e8b,,https://iccra.org/bystate/Tennessee/ICCRA_TN.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_81ab91606b5e7b17,iccra_img_05ad3053e35f526e,,https://iccra.org/bystate/Tennessee/ICCRA_TN.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_7c939a54f075ecc2,iccra_img_72e02847a8d52d62,iccra_259d7947f8a35fe9,"https://iccra.org/bystate/Texas/ICCRA%20-%20TX%20-%20Copperas%20Cove,%20Coryell%20County%20(February%2020,%201975).htm",https://iccra.org/bystate/Texas/images/CopperasCove-1975.jpg,23d3e246f12226d69bdb39e1b4b80469ac9d7f5cb1b1314353ab3103b9528a50,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,260,358,1.000000,0.000,none,no_review_candidate,,,,391,0,0,0,0.0,0.000,0.0,0.000,0.000,0.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_23a1dde46cee325b,iccra_img_04f18effd47686c4,iccra_1aed3a656ba57fd7,"https://iccra.org/bystate/Texas/ICCRA%20-%20TX%20-%20Sabine%20Pass,%20Jefferson%20County%20(November%2030,%202005).html",https://iccra.org/bystate/Texas/images/sabinepass2005a.jpg,b84112b650af4b3beb1e8f1cefd3582b41e5137ac58ab151612b569679cb40c4,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,300,203,1.000000,0.725,low,yes_review_candidate,179.9,1.2,179.9;167.6,147,29,2,23,66.3,0.326,754.5,3.717,0.875,476.190,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4af75bf1726fd976,iccra_img_c93a0a6df7653930,iccra_1aed3a656ba57fd7,"https://iccra.org/bystate/Texas/ICCRA%20-%20TX%20-%20Sabine%20Pass,%20Jefferson%20County%20(November%2030,%202005).html",https://iccra.org/bystate/Texas/images/sabinepass2005b.jpg,ecf9c1aae761ca24ab18afe74671ede1fea0c61b894800e9abd824732af46baf,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,300,203,1.000000,0.671,low,yes_review_candidate,1.0,2.3,1.0,297,21,5,12,55.1,0.271,280.7,1.383,0.621,344.828,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_c231aa1ad4211aee,iccra_img_4abf149b0172f7f3,,https://iccra.org/bystate/Texas/ICCRA_TX.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_5d1353f4d0ca64ba,iccra_img_00eaa07222ed96f1,,https://iccra.org/bystate/Texas/ICCRA_TX.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_3db4a7cc1f86c9bc,iccra_img_c9176851a42d13d2,iccra_169ae1472a592719,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html",https://iccra.org/bystate/Utah/images/ftduchesne2002-1a.jpg,e84f18a4ef822b0d993856c88f0db23b6be32f20d6f26d2632793600e6cff7b2,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,469,1.000000,0.543,none,no_review_candidate,0.5,1.4,0.5,1509,15,1,9,97.5,0.208,445.4,0.950,0.627,50.767,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_b05cbb9033d589e3,iccra_img_da394d62ee17dd9f,iccra_169ae1472a592719,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html",https://iccra.org/bystate/Utah/images/ftduchesne2002-1b.jpg,33ee0cac63166ef4e8908bc4d2a2022edf16415e56523bfbe51dbf2fe4305de5,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,421,1.000000,0.401,none,no_review_candidate,176.1,0.9,176.1;24.9;9.4;81.5,916,11,0,5,66.7,0.158,228.7,0.543,0.476,41.473,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4ba36b4a73299e65,iccra_img_5eb4d71ea61bba79,iccra_169ae1472a592719,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html",https://iccra.org/bystate/Utah/images/ftduchesne2002-1c.jpg,c64c2b46f520bef8294176ede8e0a2fe9607e2bd105a8f7b6d9dc4045dc5274b,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,420,1.000000,0.358,none,no_review_candidate,2.2,2.2,2.2;56.9,1310,10,0,4,54.8,0.130,160.7,0.383,0.408,37.793,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_04226316b7d020ef,iccra_img_7a65439e66aadbc0,iccra_169ae1472a592719,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html",https://iccra.org/bystate/Utah/images/ftduchesne2002-1d.jpg,d59e5b349889a8cb20fb53028e847d18eb488b845405184dd658c7da37927885,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,480,1.000000,0.000,none,no_review_candidate,,,,553,0,9,0,0.0,0.000,0.0,0.000,0.000,0.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_d327b24a654975c7,iccra_img_34224d560d7e1ce4,iccra_e5afc5422948c050,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Cache%20Valley,%20Cache%20County%20(July%201998).html",https://iccra.org/bystate/Utah/images/cachevalley1998-1.jpg,3fc362861283ec06d51453a72960dd7fc9e161cd3fa067d1df40ad12b2b22224,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,241,1.000000,0.238,none,no_review_candidate,101.6,1.0,101.6;82.6;133.4;69.5,425,21,7,4,35.8,0.149,109.9,0.456,0.214,319.183,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_fd94063fa8f46624,iccra_img_261af4e6b0d493c6,iccra_e5afc5422948c050,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Cache%20Valley,%20Cache%20County%20(July%201998).html",https://iccra.org/bystate/Utah/images/cachevalley1998-2.png,b058782f8b939805f4d0835e38b3dee1e16bed75dc56b0a01f1f7ed8409b5412,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,221,170,1.000000,0.207,none,no_review_candidate,80.8,3.0,80.8;102.5;138.7;0.2,199,37,11,4,27.9,0.164,86.7,0.510,0.136,984.828,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_73a5d0fc123fc859,iccra_img_e6b88ea55c5507bb,iccra_9f95dc9ce85fabf4,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20College%20Ward,%20Cache%20Valley,%20Cache%20County%20(July%2020,%201998).html",https://iccra.org/bystate/Utah/images/collegeward1998.jpg,11c4e5a51e373c874f7a7fc3b60c0f6e4f111e9b92f6f56489bfeed12c0ee6d1,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,274,221,1.000000,0.624,low,yes_review_candidate,9.5,2.8,9.5;138.9;41.5;172.4,281,26,0,9,98.2,0.444,200.9,0.909,0.269,429.369,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_79717ed516584138,iccra_img_3ef5c94e86a8ca38,iccra_abcf29d8915af1d3,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Cove,%20Cache%20County%20(July%2024,%201998).html",https://iccra.org/bystate/Utah/images/Cove1998.jpg,15bc2f72a4f421cedc2a4b31f1b4dd6b3940008b40777848c7acb3781655d713,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,189,1.000000,0.840,high,yes_review_candidate,132.7,2.1,132.7;15.9;172.1;147.8,200,35,0,20,137.0,0.725,836.2,4.424,0.710,678.334,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_225f0fd96bad868b,iccra_img_5690f1b88f638f15,iccra_33e7eea600c9e54a,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Logan,%20Cache%20County%20(August%2023,%201996).html",https://iccra.org/bystate/Utah/images/Logan1996a.jpg,efc5fbfcbeef02bf2de08ef8aab880b97e8c35f7575293628cfcfdb4927527b8,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,248,1.000000,0.713,low,yes_review_candidate,163.3,2.2,163.3;177.3,241,44,5,28,77.1,0.311,957.6,3.861,0.688,649.888,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_755cea84463a2f01,iccra_img_467686e4180d1fb7,iccra_33e7eea600c9e54a,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Logan,%20Cache%20County%20(August%2023,%201996).html",https://iccra.org/bystate/Utah/images/Logan1996b.jpg,210d39c897993d8879f41564bbb223852e386919df6d49751a267473538d97dc,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,274,176,1.000000,0.742,medium,yes_review_candidate,5.0,2.8,5.0;16.3;115.1;127.4,208,67,0,31,61.6,0.350,758.2,4.308,0.511,1389.350,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_204c39d484e74852,iccra_img_000ddeaa03713748,iccra_8f9460a0b201667c,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Richmond,%20Cache%20County%20(July%207,%201997).html",https://iccra.org/bystate/Utah/images/Richmond1997.jpg,eb2e35c7e796800cc3c7d42813f91ec817d6fd6f81367a5a1702838a70a4d930,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,304,1.000000,0.837,medium,yes_review_candidate,178.8,2.0,178.8;166.5;19.4,355,50,3,37,130.0,0.476,1518.4,5.562,0.819,602.468,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_f635f70204e3d9c2,iccra_img_03c8e109ae399ec4,iccra_f5027658a07ee97f,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Smithfield,%20Cache%20County%20(1998).html",https://iccra.org/bystate/Utah/images/smithfield1998.jpg,222551ddf065136c068497e4197025a802f73e808d16978b54ac6e925633a37a,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,261,188,1.000000,0.106,none,no_review_candidate,2.0,2.0,2.0;50.4;81.2;32.6,345,20,3,3,19.0,0.101,46.4,0.247,0.150,407.598,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_46b6d2aa626a68bd,iccra_img_87c2def781bb0d65,iccra_e03decd2b59b2045,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Smithfield,%20Cache%20County%20(July%206,%201997).html",https://iccra.org/bystate/Utah/images/smithfield1997.jpg,78593c2964b2e1e8e1cd3e250faf759d97273ce77b9befde031897063bd10793,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,325,512,1.000000,0.489,none,no_review_candidate,71.7,2.5,71.7;40.1;2.0;59.7,327,24,0,7,75.9,0.234,258.1,0.794,0.335,144.231,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_bc85ced69285736a,iccra_img_ca3bea9c18b6ee28,iccra_718acbe82c9ea0ec,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Spanish%20Fork,%20Utah%20County%20(June%2027,%202004).html",https://iccra.org/bystate/Utah/images/spanishfork2004.jpg,87d074f25010e6f35eb9086af19f773c4f8b8fbd1827d2dbee03e24353081985,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,274,267,1.000000,0.335,none,no_review_candidate,169.6,3.1,169.6;132.5;2.3;149.9,305,22,0,6,41.9,0.157,158.1,0.592,0.269,300.719,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_13e01ae708396631,iccra_img_d1be72e0f14124b0,,https://iccra.org/bystate/Utah/ICCRA_UT.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_49eaf953bbe2e898,iccra_img_0d056f0af62c2405,,https://iccra.org/bystate/Utah/ICCRA_UT.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_85e26cdc1dad9496,iccra_img_960b0558217481d1,iccra_14e12b3b56cfe765,"https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html",https://iccra.org/bystate/Vermont/images/westtopsham2005a.jpg,dc0607503764bd7c199ff207e55f700dacaa8fd9fe901a54dc2f697eec1850a4,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,473,1.000000,0.385,none,no_review_candidate,175.4,0.3,175.4,1677,5,0,2,38.1,0.081,73.9,0.156,0.395,16.779,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_9fa96052242762dd,iccra_img_8415edae9bc96623,iccra_14e12b3b56cfe765,"https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html",https://iccra.org/bystate/Vermont/images/westtopsham2005b.jpg,bc25562081ec0df2ec9d4856f73f5c00425448f6207a6d587828238eab1ac155,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,473,1.000000,0.497,none,no_review_candidate,91.1,0.0,91.1;2.9,153,4,0,2,83.8,0.177,167.6,0.354,0.634,13.423,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_fa05c40d4fcee844,iccra_img_3719f58ce6e5e3d0,iccra_14e12b3b56cfe765,"https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html",https://iccra.org/bystate/Vermont/images/westtopsham2005c.jpg,fc07c21601c9b326143089801736ba2b938f19e94d8b6f773e153d761bb20f62,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,473,1.000000,0.507,none,no_review_candidate,29.4,3.3,29.4;0.3;14.4;168.2,2710,81,1,20,84.9,0.179,837.0,1.770,0.240,271.821,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4d67b3d36779282d,iccra_img_5ed33b1785edc566,,https://iccra.org/bystate/Vermont/ICCRA_VT.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
